date,SKU,impressions,clicks,costPerClick,clickThroughRate,cost,spend,currency-code,purchases1d,purchases7d,purchases14d,purchases30d,unitsSoldClicks1d,unitsSoldClicks7d,unitsSoldClicks14d,unitsSoldClicks30d,sales1d,sales7d,sales14d,sales30d,acosClicks7d,acosClicks14d,roasClicks7d,roasClicks14d
2025-11-01,MN-10,234,2,0.915,0.855,1.83,1.83,USD,1,1,1,1,1,1,1,1,21.49,21.49,21.49,21.49,8.515588646,8.515588646,11.7431694,11.7431694
2025-11-01,MN-17,73,1,1.860,1.370,1.86,1.86,USD,1,1,1,1,2,2,2,2,60.98,60.98,60.98,60.98,3.050180387,3.050180387,32.78494624,32.78494624
2025-11-01,MN-13,312,1,0.810,0.321,0.81,0.81,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-01,MN-17,498,1,1.500,0.201,1.5,1.5,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-01,MN-13,446,9,0.841,2.018,7.57,7.57,USD,2,2,2,2,3,3,3,3,89.8,89.8,89.8,89.8,8.429844098,8.429844098,11.86261559,11.86261559
2025-11-01,MN-37,313,1,1.500,0.319,1.5,1.5,USD,2,2,2,2,2,2,2,2,71.76,71.76,71.76,71.76,2.090301003,2.090301003,47.84,47.84
2025-11-01,MN-10,321,3,0.830,0.935,2.49,2.49,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-01,MN-13,259,3,0.490,1.158,1.47,1.47,USD,1,1,1,1,1,1,1,1,21.88,21.88,21.88,21.88,6.718464351,6.718464351,14.88435374,14.88435374
2025-11-01,MN-37,49,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-01,MN-10,12,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-01,MN-17,326,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-01,MN-37,81,1,0.970,1.235,0.97,0.97,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-01,MN-17,39,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-01,MN-10,101,1,0.530,0.990,0.53,0.53,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-01,MN-13,1016,8,0.376,0.787,3.01,3.01,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-01,MN-14,59,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-16,3979,31,1.711,0.779,53.05,53.05,USD,4,7,7,7,4,8,8,8,186.35,288.48,288.48,288.48,18.38948974,18.38948974,5.437888784,5.437888784
2025-11-02,MN-15,7468,89,2.123,1.192,188.95,188.95,USD,12,17,17,17,14,19,19,19,361.64,485.44,485.44,485.44,38.92345089,38.92345089,2.569145277,2.569145277
2025-11-02,MN-14,3440,30,3.090,0.872,92.69,92.69,USD,4,4,4,4,4,4,4,4,117.13,117.13,117.13,117.13,79.13429523,79.13429523,1.263674614,1.263674614
2025-11-02,MN-25,2753,9,4.686,0.327,42.17,42.17,USD,2,2,2,2,6,6,6,6,490.94,490.94,490.94,490.94,8.589644356,8.589644356,11.64192554,11.64192554
2025-11-02,MN-36,4518,64,1.998,1.417,127.88,127.88,USD,14,15,15,15,14,15,15,15,480.25,522.74,522.74,522.74,24.46340437,24.46340437,4.087738505,4.087738505
2025-11-02,MN-22,1359,19,2.214,1.398,42.07,42.07,USD,1,1,1,1,1,1,1,1,22.9,22.9,22.9,22.9,183.7117904,183.7117904,0.5443308771,0.5443308771
2025-11-02,MN-19,2142,16,1.465,0.747,23.44,23.44,USD,2,3,3,3,2,3,3,3,84.98,127.47,127.47,127.47,18.38864046,18.38864046,5.438139932,5.438139932
2025-11-02,MN-12,736,12,1.736,1.630,20.83,20.83,USD,2,2,2,2,2,2,2,2,56.37,56.37,56.37,56.37,36.95227958,36.95227958,2.706192991,2.706192991
2025-11-02,MN-25,10652,79,4.569,0.742,360.98,360.98,USD,15,19,19,19,23,28,28,28,944.61,1095.33,1095.33,1095.33,32.95627802,32.95627802,3.034323231,3.034323231
2025-11-02,MN-26,3671,20,4.940,0.545,98.8,98.8,USD,7,10,10,10,23,26,26,26,1494.24,1579.6,1579.6,1579.6,6.254748037,6.254748037,15.98785425,15.98785425
2025-11-02,MN-27,1031,13,5.388,1.261,70.04,70.04,USD,7,7,7,7,7,7,7,7,182.82,182.82,182.82,182.82,38.3109069,38.3109069,2.61022273,2.61022273
2025-11-02,MN-28,6140,28,4.977,0.456,139.35,139.35,USD,11,12,12,12,11,12,12,12,324.56,352.05,352.05,352.05,39.58244568,39.58244568,2.526372443,2.526372443
2025-11-02,MN-29,5944,41,3.553,0.690,145.67,145.67,USD,13,15,15,15,17,22,22,22,403.91,713.85,713.85,713.85,20.40624781,20.40624781,4.900459944,4.900459944
2025-11-02,MN-30,2782,22,3.068,0.791,67.49,67.49,USD,2,3,3,3,2,3,3,3,74.47,116.96,116.96,116.96,57.70348837,57.70348837,1.732997481,1.732997481
2025-11-02,MN-31,1827,11,2.785,0.602,30.63,30.63,USD,2,3,3,3,2,3,3,3,62.98,97.86,97.86,97.86,31.29981606,31.29981606,3.194906954,3.194906954
2025-11-02,MN-32,1838,9,3.388,0.490,30.49,30.49,USD,3,4,4,4,6,7,7,7,176.94,213.92,213.92,213.92,14.25299177,14.25299177,7.016070843,7.016070843
2025-11-02,MN-33,1526,9,3.597,0.590,32.37,32.37,USD,4,4,4,4,6,6,6,6,171.11,171.11,171.11,171.11,18.91765531,18.91765531,5.286067346,5.286067346
2025-11-02,MN-38,4581,44,1.902,0.960,83.68,83.68,USD,3,3,3,3,10,10,10,10,307.97,307.97,307.97,307.97,27.17147774,27.17147774,3.680329828,3.680329828
2025-11-02,MN-34,1138,9,5.924,0.791,53.32,53.32,USD,2,2,2,2,2,2,2,2,139.37,139.37,139.37,139.37,38.25787472,38.25787472,2.61384096,2.61384096
2025-11-02,MN-35,892,10,2.597,1.121,25.97,25.97,USD,1,1,1,1,1,1,1,1,34.88,34.88,34.88,34.88,74.45527523,74.45527523,1.343088179,1.343088179
2025-11-02,MN-41,2585,11,6.107,0.426,67.18,67.18,USD,6,6,6,6,22,22,22,22,1499.71,1499.71,1499.71,1499.71,4.47953271,4.47953271,22.32375707,22.32375707
2025-11-02,MN-42,1799,11,5.393,0.611,59.32,59.32,USD,5,5,5,5,6,6,6,6,266.11,266.11,266.11,266.11,22.29153358,22.29153358,4.486008092,4.486008092
2025-11-02,MN-01,2374,15,2.606,0.632,39.09,39.09,USD,4,4,4,4,8,8,8,8,227.68,227.68,227.68,227.68,17.16883345,17.16883345,5.824507547,5.824507547
2025-11-02,MN-40,571,6,3.392,1.051,20.35,20.35,USD,1,1,1,1,1,1,1,1,26.49,26.49,26.49,26.49,76.82144205,76.82144205,1.301719902,1.301719902
2025-11-02,MN-17,1755,7,4.629,0.399,32.4,32.4,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-31,359,1,2.800,0.279,2.8,2.8,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-10,196,4,2.800,2.041,11.2,11.2,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-26,1379,3,5.483,0.218,16.45,16.45,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-30,319,1,3.220,0.313,3.22,3.22,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-47,271,2,4.950,0.738,9.9,9.9,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-35,116,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-16,110,1,3.160,0.909,3.16,3.16,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-14,663,5,2.410,0.754,12.05,12.05,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-22,276,3,2.707,1.087,8.12,8.12,USD,0,2,2,2,0,2,2,2,0,53.76,53.76,53.76,15.10416667,15.10416667,6.620689655,6.620689655
2025-11-02,MN-32,302,2,3.035,0.662,6.07,6.07,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-18,1795,5,2.510,0.279,12.55,12.55,USD,1,1,1,1,1,1,1,1,92.88,92.88,92.88,92.88,13.51205857,13.51205857,7.400796813,7.400796813
2025-11-02,MN-06,1350,14,2.512,1.037,35.17,35.17,USD,0,1,1,1,0,2,2,2,0,43.76,43.76,43.76,80.3702011,80.3702011,1.244242252,1.244242252
2025-11-02,MN-48,345,3,4.477,0.870,13.43,13.43,USD,1,1,1,1,1,1,1,1,24.99,24.99,24.99,24.99,53.7414966,53.7414966,1.860759494,1.860759494
2025-11-02,MN-25,3203,32,2.929,0.999,93.73,93.73,USD,8,9,10,10,10,11,12,12,512.56,549.05,574.03,574.03,17.07130498,16.32841489,5.857782994,6.124293183
2025-11-02,MN-34,101,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-36,247,3,2.610,1.215,7.83,7.83,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-15,411,1,2.430,0.243,2.43,2.43,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-01,175,2,2.105,1.143,4.21,4.21,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-45,1028,2,3.150,0.195,6.3,6.3,USD,2,2,2,2,2,2,2,2,102.37,102.37,102.37,102.37,6.154146723,6.154146723,16.24920635,16.24920635
2025-11-02,MN-43,1687,9,2.841,0.533,25.57,25.57,USD,1,1,1,1,1,1,1,1,13.49,13.49,13.49,13.49,189.5478132,189.5478132,0.5275713727,0.5275713727
2025-11-02,MN-46,810,8,2.215,0.988,17.72,17.72,USD,3,4,4,4,7,8,8,8,215.43,244.92,244.92,244.92,7.235015515,7.235015515,13.82167043,13.82167043
2025-11-02,MN-13,7,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-15,66,3,2.250,4.545,6.75,6.75,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-19,3,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-30,181,4,4.090,2.210,16.36,16.36,USD,1,1,1,1,1,1,1,1,36.98,36.98,36.98,36.98,44.2401298,44.2401298,2.260391198,2.260391198
2025-11-02,MN-36,55,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-28,986,12,3.770,1.217,45.24,45.24,USD,2,3,3,3,2,3,3,3,54.98,82.47,82.47,82.47,54.85631139,54.85631139,1.822944297,1.822944297
2025-11-02,MN-26,480,2,5.370,0.417,10.74,10.74,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-07,156,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-02,1180,4,3.890,0.339,15.56,15.56,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-12,71,1,0.930,1.408,0.93,0.93,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-33,1123,2,3.910,0.178,7.82,7.82,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-05,1247,10,1.301,0.802,13.01,13.01,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-41,566,1,2.320,0.177,2.32,2.32,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-03,27,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-03,47,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-03,39,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-03,9,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-20,993,11,0.591,1.108,6.5,6.5,USD,2,2,2,2,2,2,2,2,38.37,38.37,38.37,38.37,16.94031796,16.94031796,5.903076923,5.903076923
2025-11-02,MN-20,1461,21,0.509,1.437,10.68,10.68,USD,2,2,2,2,2,2,2,2,22.98,22.98,22.98,22.98,46.47519582,46.47519582,2.151685393,2.151685393
2025-11-02,MN-20,611,5,0.494,0.818,2.47,2.47,USD,1,1,1,1,1,1,1,1,13.88,13.88,13.88,13.88,17.79538905,17.79538905,5.619433198,5.619433198
2025-11-02,MN-20,3036,31,0.316,1.021,9.8,9.8,USD,2,2,2,2,2,2,2,2,22.98,22.98,22.98,22.98,42.64577894,42.64577894,2.344897959,2.344897959
2025-11-02,MN-50,74,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-02,195,2,1.185,1.026,2.37,2.37,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-50,197,1,0.560,0.508,0.56,0.56,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-02,276,2,1.275,0.725,2.55,2.55,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-02,292,2,0.925,0.685,1.85,1.85,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-50,156,1,1.020,0.641,1.02,1.02,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-02,300,1,0.680,0.333,0.68,0.68,USD,1,1,1,1,1,1,1,1,36.88,36.88,36.88,36.88,1.843817787,1.843817787,54.23529412,54.23529412
2025-11-02,MN-50,268,2,0.655,0.746,1.31,1.31,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-44,13,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-21,800,8,1.021,1.000,8.17,8.17,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-24,1420,6,0.908,0.423,5.45,5.45,USD,2,2,2,2,2,2,2,2,44.37,44.37,44.37,44.37,12.28307415,12.28307415,8.141284404,8.141284404
2025-11-02,MN-24,4632,18,0.783,0.389,14.1,14.1,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-44,37,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-21,1828,16,0.791,0.875,12.65,12.65,USD,3,4,4,4,3,4,4,4,78.66,103.64,103.64,103.64,12.20571208,12.20571208,8.192885375,8.192885375
2025-11-02,MN-44,37,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-21,269,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-24,675,4,0.820,0.593,3.28,3.28,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-21,3682,9,0.543,0.244,4.89,4.89,USD,3,3,3,3,3,3,3,3,87.47,87.47,87.47,87.47,5.590488167,5.590488167,17.88752556,17.88752556
2025-11-02,MN-44,29,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-24,4061,20,0.521,0.492,10.41,10.41,USD,1,2,2,2,1,2,2,2,21.88,42.78,42.78,42.78,24.33380084,24.33380084,4.109510086,4.109510086
2025-11-02,MN-18,282,3,2.050,1.064,6.15,6.15,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-18,744,2,1.330,0.269,2.66,2.66,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-18,461,2,1.830,0.434,3.66,3.66,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-18,875,1,0.860,0.114,0.86,0.86,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-04,14,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-39,3,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-04,35,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-39,15,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-04,17,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-39,17,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-04,12,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-39,6,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-23,801,8,0.941,0.999,7.53,7.53,USD,0,1,1,1,0,1,1,1,0,11.49,11.49,11.49,65.53524804,65.53524804,1.525896414,1.525896414
2025-11-02,MN-49,167,2,1.235,1.198,2.47,2.47,USD,1,1,1,1,1,1,1,1,34.49,34.49,34.49,34.49,7.161496086,7.161496086,13.96356275,13.96356275
2025-11-02,MN-11,575,4,1.620,0.696,6.48,6.48,USD,1,1,1,1,1,1,1,1,42.49,42.49,42.49,42.49,15.25064721,15.25064721,6.557098765,6.557098765
2025-11-02,MN-08,12,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-23,842,9,0.886,1.069,7.97,7.97,USD,4,7,7,7,4,7,7,7,86.96,138.75,138.75,138.75,5.744144144,5.744144144,17.40903388,17.40903388
2025-11-02,MN-49,923,13,1.036,1.408,13.47,13.47,USD,1,1,1,1,1,1,1,1,34.49,34.49,34.49,34.49,39.05479849,39.05479849,2.560504826,2.560504826
2025-11-02,MN-11,633,2,1.260,0.316,2.52,2.52,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-08,207,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-08,18,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-23,273,6,0.730,2.198,4.38,4.38,USD,2,2,2,2,2,2,2,2,38.37,38.37,38.37,38.37,11.4151681,11.4151681,8.760273973,8.760273973
2025-11-02,MN-49,255,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-11,672,7,1.223,1.042,8.56,8.56,USD,1,1,1,1,1,1,1,1,22.49,22.49,22.49,22.49,38.0613606,38.0613606,2.627336449,2.627336449
2025-11-02,MN-11,123,2,1.240,1.626,2.48,2.48,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-23,650,2,0.380,0.308,0.76,0.76,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-08,47,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-49,1411,15,0.657,1.063,9.86,9.86,USD,1,1,1,1,1,1,1,1,22.88,22.88,22.88,22.88,43.09440559,43.09440559,2.320486815,2.320486815
2025-11-02,MN-07,133,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-09,3,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-07,266,2,1.020,0.752,2.04,2.04,USD,1,1,1,1,1,1,1,1,37.49,37.49,37.49,37.49,5.441451054,5.441451054,18.37745098,18.37745098
2025-11-02,MN-09,129,1,0.330,0.775,0.33,0.33,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-07,205,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-09,27,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-09,34,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-07,205,1,0.380,0.488,0.38,0.38,USD,0,1,1,1,0,1,1,1,0,37.49,37.49,37.49,1.013603628,1.013603628,98.65789474,98.65789474
2025-11-02,MN-37,23,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-10,334,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-17,137,1,2.250,0.730,2.25,2.25,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-13,675,4,0.885,0.593,3.54,3.54,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-17,1257,4,1.478,0.318,5.91,5.91,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-13,809,9,0.850,1.112,7.65,7.65,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-37,498,2,1.425,0.402,2.85,2.85,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-10,704,3,0.820,0.426,2.46,2.46,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-13,364,4,1.088,1.099,4.35,4.35,USD,1,1,1,1,1,1,1,1,24.49,24.49,24.49,24.49,17.76235198,17.76235198,5.629885057,5.629885057
2025-11-02,MN-37,162,1,1.860,0.617,1.86,1.86,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-10,24,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-17,398,2,2.040,0.503,4.08,4.08,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-37,197,1,0.730,0.508,0.73,0.73,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-17,94,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-02,MN-10,337,3,0.650,0.890,1.95,1.95,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-11-02,MN-13,1475,12,0.473,0.814,5.67,5.67,USD,1,1,1,1,1,1,1,1,38.88,38.88,38.88,38.88,14.58333333,14.58333333,6.857142857,6.857142857
2025-11-02,MN-14,145,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-03,MN-16,4048,28,1.663,0.692,46.56,46.56,USD,1,1,1,1,1,1,1,1,37.49,37.49,37.49,37.49,124.1931182,124.1931182,0.8051975945,0.8051975945
2025-11-03,MN-15,6479,99,1.885,1.528,186.6,186.6,USD,19,21,21,21,23,26,26,26,1247.89,1316.73,1316.73,1316.73,14.17147023,14.17147023,7.056430868,7.056430868
2025-11-03,MN-14,4495,40,2.301,0.890,92.04,92.04,USD,9,11,11,11,16,18,18,18,483.01,547.38,547.38,547.38,16.81464431,16.81464431,5.947196871,5.947196871
2025-11-03,MN-25,3075,11,4.565,0.358,50.22,50.22,USD,10,10,10,10,15,15,15,15,825.83,825.83,825.83,825.83,6.081154717,6.081154717,16.44424532,16.44424532
2025-11-03,MN-36,5226,52,2.192,0.995,113.99,113.99,USD,6,7,7,7,6,7,7,7,187.93,222.42,222.42,222.42,51.2498876,51.2498876,1.951223792,1.951223792
2025-11-03,MN-22,1420,17,1.781,1.197,30.28,30.28,USD,4,5,5,5,4,5,5,5,96.62,120.5,120.5,120.5,25.12863071,25.12863071,3.979524439,3.979524439
2025-11-03,MN-19,1612,19,2.138,1.179,40.62,40.62,USD,4,5,5,5,4,5,5,5,169.74,204.23,204.23,204.23,19.88934045,19.88934045,5.027818808,5.027818808
2025-11-03,MN-12,1412,14,1.531,0.992,21.43,21.43,USD,1,1,1,1,1,1,1,1,21.88,21.88,21.88,21.88,97.94332724,97.94332724,1.0209986,1.0209986
2025-11-03,MN-25,14560,97,4.570,0.666,443.26,443.26,USD,30,35,36,36,60,67,71,71,2608.48,2851.4,2997.36,2997.36,15.54534615,14.78834708,6.432793394,6.762080946
2025-11-03,MN-26,3992,19,5.433,0.476,103.23,103.23,USD,9,10,10,10,10,17,17,17,322.91,518.84,518.84,518.84,19.89630715,19.89630715,5.026058316,5.026058316
2025-11-03,MN-27,2136,16,5.516,0.749,88.25,88.25,USD,5,6,6,6,12,13,13,13,299.88,327.37,327.37,327.37,26.95726548,26.95726548,3.709575071,3.709575071
2025-11-03,MN-28,6342,42,5.036,0.662,211.52,211.52,USD,15,16,16,16,19,20,20,20,727.81,806.3,806.3,806.3,26.23341188,26.23341188,3.811932678,3.811932678
2025-11-03,MN-29,9720,35,3.745,0.360,131.08,131.08,USD,11,13,13,13,13,15,15,15,381.8,437.28,437.28,437.28,29.97621661,29.97621661,3.335978029,3.335978029
2025-11-03,MN-30,2826,16,3.366,0.566,53.85,53.85,USD,2,2,2,2,2,2,2,2,61.47,61.47,61.47,61.47,87.60370913,87.60370913,1.141504178,1.141504178
2025-11-03,MN-31,2179,8,2.391,0.367,19.13,19.13,USD,5,5,5,5,5,5,5,5,160.33,160.33,160.33,160.33,11.93164099,11.93164099,8.381076843,8.381076843
2025-11-03,MN-32,2786,8,3.670,0.287,29.36,29.36,USD,1,1,1,1,1,1,1,1,78.49,78.49,78.49,78.49,37.40603899,37.40603899,2.673365123,2.673365123
2025-11-03,MN-33,1450,8,3.525,0.552,28.2,28.2,USD,3,3,3,3,3,3,3,3,198.25,198.25,198.25,198.25,14.22446406,14.22446406,7.030141844,7.030141844
2025-11-03,MN-38,6162,43,1.919,0.698,82.5,82.5,USD,6,6,6,6,15,15,15,15,496.74,496.74,496.74,496.74,16.60828602,16.60828602,6.021090909,6.021090909
2025-11-03,MN-34,940,6,4.673,0.638,28.04,28.04,USD,1,1,1,1,2,2,2,2,69.76,69.76,69.76,69.76,40.19495413,40.19495413,2.487874465,2.487874465
2025-11-03,MN-35,825,7,2.547,0.848,17.83,17.83,USD,0,1,1,1,0,1,1,1,0,104.88,104.88,104.88,17.00038139,17.00038139,5.882220976,5.882220976
2025-11-03,MN-41,2968,7,8.427,0.236,58.99,58.99,USD,3,3,3,3,4,4,4,4,260.46,260.46,260.46,260.46,22.64839131,22.64839131,4.415324631,4.415324631
2025-11-03,MN-42,2923,15,4.397,0.513,65.95,65.95,USD,3,3,3,3,13,13,13,13,906.54,906.54,906.54,906.54,7.274913407,7.274913407,13.74586808,13.74586808
2025-11-03,MN-01,2449,16,3.176,0.653,50.82,50.82,USD,3,3,3,3,3,3,3,3,105.27,105.27,105.27,105.27,48.27586207,48.27586207,2.071428571,2.071428571
2025-11-03,MN-40,433,6,3.558,1.386,21.35,21.35,USD,2,2,2,2,2,2,2,2,102.98,102.98,102.98,102.98,20.73218101,20.73218101,4.823419204,4.823419204
2025-11-03,MN-17,1795,4,5.235,0.223,20.94,20.94,USD,1,1,1,1,1,1,1,1,98.49,98.49,98.49,98.49,21.26104173,21.26104173,4.703438395,4.703438395
2025-11-03,MN-31,750,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-11-03,MN-10,299,3,2.700,1.003,8.1,8.1,USD,0,1,1,1,0,1,1,1,0,27.49,27.49,27.49,29.46526009,29.46526009,3.39382716,3.39382716
